Student_ID,Topic,Quiz_Score,Completion_Time,Mastery_Level
STU0441,Understanding Civics (Functions),58,372,Needs Improvement
STU0191,Introduction to Pronouns (Theories),68,217,Proficient
STU0131,Introduction to Population Geography (Functions),48,257,Needs Improvement
STU0129,Understanding Natural Vegetation (Structure),59,353,Needs Improvement
STU0147,Advanced Concepts of Nervous System (Exploration),59,442,Needs Improvement
STU0399,Understanding Verbs (Principles),42,285,Needs Improvement
STU0120,Introduction to Integers (Processes),80,173,Proficient
STU0452,Introduction to Subject-Verb Agreement (Functions),72,163,Proficient
STU0464,Advanced Concepts of Laws of Motion (Basics),70,403,Proficient
STU0387,Understanding Combustion (Key Ideas),76,286,Proficient
STU0051,Understanding Plant Reproduction (Processes),77,370,Proficient
STU0198,Advanced Concepts of Data Handling (Functions),89,329,Mastered
STU0107,Introduction to Atoms and Molecules (Theories),74,158,Proficient
STU0316,Introduction to Verbs (Principles),60,157,Proficient
STU0060,Advanced Concepts of Cell Division (Dynamics),71,289,Proficient
STU0500,Advanced Concepts of Coal and Petroleum (Functions),85,338,Mastered
STU0094,Introduction to Chemical Reactions (Principles),96,157,Mastered
STU0221,Introduction to Nouns (Basics),67,140,Proficient
STU0234,Advanced Concepts of Profit and Loss (Systems),87,271,Mastered
STU0480,Understanding Pressure (Structure),66,221,Proficient
STU0094,Introduction to Oceans (Exploration),62,249,Proficient
STU0479,Introduction to Ecosystems (Systems),85,185,Mastered
STU0082,Understanding Indus Valley Civilization (Basics),79,274,Proficient
STU0039,Introduction to Verbs (Principles),52,284,Needs Improvement
STU0418,Advanced Concepts of Classification of Organisms (Functions),58,454,Needs Improvement
STU0259,Introduction to Cold War (Key Ideas),73,120,Proficient
STU0457,Advanced Concepts of Resources (Impact),100,280,Mastered
STU0084,Advanced Concepts of Pronouns (Theories),99,306,Mastered
STU0286,Understanding Electrostatics (Theories),57,459,Needs Improvement
STU0463,Understanding Combustion (Key Ideas),84,300,Proficient
STU0088,Understanding Direct and Indirect Speech (Processes),100,215,Mastered
STU0048,Advanced Concepts of Indian Independence (Functions),92,313,Mastered
STU0155,Advanced Concepts of Oceans (Exploration),87,276,Mastered
STU0097,Understanding Democracy (Applications),83,343,Proficient
STU0458,Advanced Concepts of Algebra (Theories),81,374,Proficient
STU0027,Understanding Civics (Functions),64,223,Proficient
STU0445,Understanding Verbs (Principles),73,246,Proficient
STU0342,Understanding Magnetism (Exploration),64,295,Proficient
STU0085,Understanding Population Geography (Functions),65,277,Proficient
STU0149,Advanced Concepts of Medieval Period (Systems),47,416,Needs Improvement
STU0471,Understanding Number Systems (Structure),60,327,Proficient
STU0382,Understanding Number Systems (Structure),77,324,Proficient
STU0270,Understanding Ancient Civilizations (Basics),62,220,Proficient
STU0493,Understanding Health and Diseases (Key Ideas),69,298,Proficient
STU0486,Understanding Motion (Systems),88,163,Mastered
STU0320,Understanding Renaissance (Impact),78,254,Proficient
STU0477,Introduction to Friction (Key Ideas),48,253,Needs Improvement
STU0387,Introduction to Weather (Systems),73,208,Proficient
STU0173,Introduction to American Independence (Dynamics),53,180,Needs Improvement
STU0333,Advanced Concepts of Periodic Table (Applications),81,406,Proficient
STU0321,Introduction to Mountains (Systems),82,155,Proficient
STU0013,Introduction to Algebra (Theories),46,285,Needs Improvement
STU0287,Understanding Health and Diseases (Key Ideas),78,224,Proficient
STU0309,Understanding Coal and Petroleum (Functions),74,363,Proficient
STU0121,Introduction to World War I (Theories),69,196,Proficient
STU0140,Understanding Synthetic Fibres (Structure),85,196,Mastered
STU0019,Advanced Concepts of Chemical Bonding (Impact),72,386,Proficient
STU0092,Understanding Data Handling (Functions),76,276,Proficient
STU0483,Understanding Work and Energy (Principles),77,349,Proficient
STU0482,Understanding Chemical Bonding (Impact),64,304,Proficient
STU0478,Understanding Electricity (Applications),37,387,Needs Improvement
STU0222,Advanced Concepts of Percentages (Applications),100,306,Mastered
STU0191,Introduction to Natural Vegetation (Structure),54,254,Needs Improvement
STU0263,Introduction to Electrostatics (Theories),77,166,Proficient
STU0315,Introduction to Active and Passive Voice (Systems),81,227,Proficient
STU0209,Advanced Concepts of Simple Machines (Impact),88,354,Mastered
STU0052,Advanced Concepts of Active and Passive Voice (Systems),53,418,Needs Improvement
STU0395,Advanced Concepts of Data Handling (Functions),71,347,Proficient
STU0245,Understanding American Independence (Dynamics),36,371,Needs Improvement
STU0234,Understanding Vocabulary (Structure),72,236,Proficient
STU0296,Advanced Concepts of Active and Passive Voice (Systems),64,457,Proficient
STU0301,Introduction to Integers (Processes),60,187,Proficient
STU0061,Introduction to Verbs (Principles),89,165,Mastered
STU0248,Understanding Chemical Bonding (Impact),60,278,Proficient
STU0136,Advanced Concepts of Respiration (Applications),67,407,Proficient
STU0281,Advanced Concepts of American Independence (Dynamics),93,321,Mastered
STU0204,Introduction to Combustion (Key Ideas),56,261,Needs Improvement
STU0247,Advanced Concepts of Industrial Revolution (Processes),58,611,Needs Improvement
STU0372,Understanding Ancient Civilizations (Basics),38,372,Needs Improvement
STU0010,Introduction to Fractions (Basics),92,152,Mastered
STU0058,Introduction to Magnets (Theories),64,171,Proficient
STU0178,Understanding Classification of Organisms (Functions),70,331,Proficient
STU0410,Advanced Concepts of Solutions (Exploration),69,357,Proficient
STU0436,Advanced Concepts of Oceans (Exploration),66,333,Proficient
STU0374,Introduction to Gravitation (Applications),70,184,Proficient
STU0007,Understanding Measurement (Key Ideas),100,182,Mastered
STU0499,Introduction to Number Systems (Structure),84,144,Proficient
STU0280,Introduction to Genetics (Impact),71,169,Proficient
STU0441,Understanding Roman Empire (Principles),100,258,Mastered
STU0017,Advanced Concepts of Probability (Dynamics),100,246,Mastered
STU0435,Understanding Freedom Struggle (Key Ideas),100,193,Mastered
STU0047,Understanding Solutions (Exploration),100,175,Mastered
STU0190,Introduction to Verbs (Principles),76,158,Proficient
STU0366,Understanding Classification of Organisms (Functions),38,369,Needs Improvement
STU0368,Introduction to Vocabulary (Structure),88,130,Mastered
STU0280,Introduction to Data Handling (Functions),71,218,Proficient
STU0273,Understanding Plant Reproduction (Processes),62,269,Proficient
STU0258,Advanced Concepts of Ancient Civilizations (Basics),92,323,Mastered
STU0273,Understanding Atoms and Molecules (Theories),81,270,Proficient
STU0241,Understanding Sound Waves (Processes),63,321,Proficient
STU0438,Introduction to Measurement (Key Ideas),100,116,Mastered
STU0396,Understanding Ecosystems (Systems),64,242,Proficient
STU0044,Understanding Oceans (Exploration),95,291,Mastered
STU0495,Advanced Concepts of Number Systems (Structure),79,352,Proficient
STU0074,Introduction to Nervous System (Exploration),93,180,Mastered
STU0419,Introduction to Decimals (Principles),52,263,Needs Improvement
STU0468,Understanding Magnets (Theories),91,211,Mastered
STU0424,Advanced Concepts of Weather (Systems),100,256,Mastered
STU0239,Advanced Concepts of Health and Diseases (Key Ideas),58,369,Needs Improvement
STU0483,Understanding Geometry (Exploration),90,214,Mastered
STU0150,Understanding Pressure (Structure),86,186,Mastered
STU0169,Introduction to Ancient Egypt (Structure),69,120,Proficient
STU0329,Introduction to Tenses (Exploration),78,186,Proficient
STU0159,Introduction to French Revolution (Applications),77,136,Proficient
STU0128,Understanding Simple Machines (Impact),91,240,Mastered
STU0018,Introduction to Electrostatics (Theories),78,249,Proficient
STU0499,Understanding Adjectives (Applications),80,256,Proficient
STU0385,Introduction to Freedom Struggle (Principles),30,270,Needs Improvement
STU0317,Introduction to Human Rights (Dynamics),80,207,Proficient
STU0053,Understanding Oceans (Exploration),73,292,Proficient
STU0434,Introduction to Simple Machines (Impact),47,214,Needs Improvement
STU0165,Advanced Concepts of Punctuation (Key Ideas),83,349,Proficient
STU0213,Understanding Ancient Civilizations (Basics),63,240,Proficient
STU0244,Introduction to Civics (Functions),81,201,Proficient
STU0316,Understanding Metals and Non-Metals (Processes),49,240,Needs Improvement
STU0128,Advanced Concepts of Number Systems (Structure),92,280,Mastered
STU0384,Understanding Punctuation (Key Ideas),75,311,Proficient
STU0246,Introduction to Heat (Exploration),83,234,Proficient
STU0388,Advanced Concepts of Microorganisms (Structure),68,454,Proficient
STU0132,Understanding American Independence (Dynamics),100,214,Mastered
STU0033,Advanced Concepts of Circulation (Theories),88,315,Mastered
STU0396,Advanced Concepts of Light Refraction (Impact),89,334,Mastered
STU0320,Introduction to Earth's Layers (Principles),83,155,Proficient
STU0133,Introduction to Earth's Layers (Principles),72,132,Proficient
STU0455,Understanding Respiration (Applications),89,259,Mastered
STU0409,Advanced Concepts of Ratio (Impact),57,532,Needs Improvement
STU0300,Introduction to Industrial Revolution (Processes),100,135,Mastered
STU0174,Introduction to Medieval Period (Systems),82,151,Proficient
STU0463,Introduction to Nervous System (Exploration),77,188,Proficient
STU0122,Advanced Concepts of Algebra (Theories),44,596,Needs Improvement
STU0013,Understanding Medieval Period (Systems),72,224,Proficient
STU0369,Introduction to Democracy (Applications),100,130,Mastered
STU0006,Introduction to Force (Processes),74,244,Proficient
STU0499,Introduction to Classification of Organisms (Functions),81,174,Proficient
STU0412,Introduction to Fractions (Basics),77,155,Proficient
STU0285,Introduction to Gravitation (Applications),100,169,Mastered
STU0044,Understanding Renaissance (Impact),92,197,Mastered
STU0002,Understanding States of Matter (Dynamics),93,263,Mastered
STU0304,Understanding Adjectives (Applications),63,378,Proficient
STU0192,Understanding Medieval Period (Systems),99,210,Mastered
STU0076,Introduction to Acids and Bases (Basics),53,205,Needs Improvement
STU0494,Introduction to Force (Processes),93,153,Mastered
STU0135,Understanding Electrostatics (Theories),87,259,Mastered
STU0465,Advanced Concepts of Magnetism (Exploration),90,282,Mastered
STU0280,Introduction to Adaptations (Dynamics),54,191,Needs Improvement
STU0379,Advanced Concepts of Integers (Processes),73,303,Proficient
STU0089,Understanding Sound (Principles),67,311,Proficient
STU0189,Understanding Synthetic Fibres (Structure),42,352,Needs Improvement
STU0053,Introduction to Light Reflection (Systems),95,96,Mastered
STU0272,Introduction to Geometry (Exploration),64,175,Proficient
STU0339,Advanced Concepts of Adjectives (Applications),88,337,Mastered
STU0137,Understanding Electricity (Applications),61,237,Proficient
STU0304,Understanding Vocabulary (Structure),56,311,Needs Improvement
STU0185,Advanced Concepts of Climate Zones (Theories),91,268,Mastered
STU0418,Advanced Concepts of Plate Tectonics (Applications),100,307,Mastered
STU0237,Advanced Concepts of Combustion (Key Ideas),46,363,Needs Improvement
STU0217,Advanced Concepts of Percentages (Applications),70,370,Proficient
STU0080,Understanding Conjunctions (Impact),88,179,Mastered
STU0349,Understanding Respiration (Applications),67,361,Proficient
STU0486,Introduction to Metals and Non-Metals (Processes),69,193,Proficient
STU0003,Advanced Concepts of Magnets (Theories),54,496,Needs Improvement
STU0032,Advanced Concepts of Combustion (Key Ideas),45,434,Needs Improvement
STU0127,Understanding Ancient Egypt (Structure),70,220,Proficient
STU0361,Introduction to Acids and Bases (Basics),75,148,Proficient
STU0247,Advanced Concepts of Freedom Struggle (Key Ideas),95,355,Mastered
STU0354,Advanced Concepts of Profit and Loss (Systems),70,431,Proficient
STU0118,Understanding Thermodynamics (Dynamics),87,279,Mastered
STU0112,Understanding Ancient Civilizations (Basics),47,303,Needs Improvement
STU0023,Advanced Concepts of Microorganisms (Structure),61,387,Proficient
STU0194,Understanding Indus Valley Civilization (Basics),75,198,Proficient
STU0066,Advanced Concepts of Nouns (Basics),60,474,Proficient
STU0039,Understanding Electrostatics (Theories),66,255,Proficient
STU0156,Advanced Concepts of Agriculture (Impact),32,471,Needs Improvement
STU0411,Advanced Concepts of Plant Reproduction (Processes),94,288,Mastered
STU0233,Introduction to Subject-Verb Agreement (Functions),71,240,Proficient
STU0203,Advanced Concepts of Plate Tectonics (Applications),85,230,Mastered
STU0479,Understanding Medieval Period (Systems),68,341,Proficient
STU0103,Understanding Civics (Functions),70,264,Proficient
STU0407,Understanding Punctuation (Key Ideas),82,354,Proficient
STU0212,Understanding States of Matter (Functions),56,304,Needs Improvement
STU0333,Understanding Weather (Systems),69,229,Proficient
STU0179,Introduction to Constitution (Theories),78,162,Proficient
STU0235,Understanding Gravitation (Applications),71,304,Proficient
STU0143,Introduction to Atoms and Molecules (Theories),55,245,Needs Improvement
STU0005,Advanced Concepts of Climate Zones (Theories),58,512,Needs Improvement
STU0007,Advanced Concepts of Coal and Petroleum (Functions),74,410,Proficient
STU0270,Understanding Electromagnetism (Functions),58,417,Needs Improvement
STU0220,Understanding Geometry (Exploration),58,416,Needs Improvement
STU0150,Introduction to Democracy (Applications),70,185,Proficient
STU0342,Introduction to French Revolution (Applications),86,96,Mastered
STU0150,Understanding Resources (Impact),70,223,Proficient
STU0387,Introduction to Punctuation (Key Ideas),68,210,Proficient
STU0484,Understanding Motion (Systems),81,220,Proficient
STU0188,Understanding Ratio (Impact),32,363,Needs Improvement
STU0159,Introduction to Light Reflection (Systems),91,151,Mastered
STU0222,Understanding Atoms and Molecules (Theories),56,381,Needs Improvement
